scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Hypophthalmichthys molitrix,2023-10-20 16:19:36 -0500,,"Kinkaid Creek, Gorham, IL, US",37.7746366667,-89.4505833333,,Silver Carp,https://www.inaturalist.org/observations/188335129,https://static.inaturalist.org/photos/329603869/medium.jpg,hannah314,188335129,Silver Carp,Actinopterygii,128274,4,0,2023-10-20 16:19:36-05:00,2023-10-20,2023-10-20 21:19:36 UTC,Central Time (US & Canada),17,17,,open,false,,,1421425,Hannah Holmquist,2023-10-21 03:07:26 UTC,2024-03-22 13:27:29 UTC,research,,NA,3,false
Hypophthalmichthys molitrix,2023-10-20 10:12:35 +0800,,"252县道, 济南市, 山东省, CN",37.1880333333,117.1397778333,,Silver Carp,https://www.inaturalist.org/observations/188224347,https://inaturalist-open-data.s3.amazonaws.com/photos/329368316/medium.jpg,sunwenhao90,188224347,鲢鱼,Actinopterygii,128274,1,0,2023-10-20 10:12:35+08:00,2023-10-20,2023-10-20 02:12:35 UTC,Beijing,4,4,,open,false,,,1202015,,2023-10-20 04:08:39 UTC,2023-10-22 16:35:09 UTC,research,,NA,3,false
Hypophthalmichthys molitrix,2023-09-23 14:35:18 +0500,,"Уйчинский район, Узбекистан",40.9434388889,71.8232805556,,Silver Carp,https://www.inaturalist.org/observations/187753507,https://inaturalist-open-data.s3.amazonaws.com/photos/328420502/medium.jpeg,tomegatherion,187753507,Белый толстолобик,Actinopterygii,128274,1,0,2023-09-23 14:35:18,2023-09-23,2023-09-23 09:35:18 UTC,Tashkent,NA,NA,,open,false,gps,gps,1348027,Вячеслав Юсупов,2023-10-16 07:11:25 UTC,2023-10-16 18:58:52 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2023-06-29 12:02:45 +0800,,"Yuanmingyuan, Beijing, Beijing, CN",40.0060388833,116.3033133333,,Silver Carp,https://www.inaturalist.org/observations/186929661,https://inaturalist-open-data.s3.amazonaws.com/photos/326784287/medium.jpg,oxalis_oregana,186929661,Silver Carp,Actinopterygii,128274,1,0,2023-06-29 12:02:45+08:00,2023-06-29,2023-06-29 04:02:45 UTC,Beijing,128,128,,open,false,,,7451224,fuzzy little duckling,2023-10-10 00:27:24 UTC,2023-10-22 17:44:09 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2023-10-08 17:39:00 +0800,,"Yuelu District, Changsha, Hunan, China",28.2082706901,112.9540131787,,Silver Carp,https://www.inaturalist.org/observations/186680626,https://inaturalist-open-data.s3.amazonaws.com/photos/326291903/medium.jpeg,davidostiarius,186680626,Silver Carp,Actinopterygii,128274,1,0,2023/10/08 5:39 PM,2023-10-08,2023-10-08 09:39:00 UTC,Beijing,15,15,,open,false,,,7148061,D.A. Ostiarius,2023-10-08 12:05:18 UTC,2023-10-22 18:05:16 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-09-24 18:09:23 -0500,,"Cumberland River, Clarksville, TN, US",36.5094133333,-87.3673633333,,Silver Carp,https://www.inaturalist.org/observations/185643857,https://static.inaturalist.org/photos/324254380/medium.jpg,loganator363,185643857,Silver Carp,Actinopterygii,128274,3,0,2023-09-24 18:09:23-05:00,2023-09-24,2023-09-24 23:09:23 UTC,Central Time (US & Canada),4,4,,open,false,,,4897270,Logan McMillan,2023-09-30 22:04:55 UTC,2024-03-22 13:28:07 UTC,research,,NA,3,false
Hypophthalmichthys molitrix,2023-09-27 10:35:32 -0500,"Caught on fly in the mouth, but looks more like a Silver Carp then a Bighead Carp. ","Center, MO, US",39.5660267779,-91.5703372901,,Silver Carp,https://www.inaturalist.org/observations/185189639,https://inaturalist-open-data.s3.amazonaws.com/photos/323386753/medium.jpg,hambell,185189639,Silver Carp,Actinopterygii,128274,3,0,Wed Sep 27 2023 10:35:32 GMT-0500 (CDT),2023-09-27,2023-09-27 15:35:32 UTC,Central Time (US & Canada),159,159,,open,false,,,4056197,,2023-09-27 20:32:15 UTC,2023-09-28 14:31:40 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2023-09-23 12:29:00 +0200,,"Белград, Сербия",44.8000302385,20.4391031959,,Silver Carp,https://www.inaturalist.org/observations/184668006,https://inaturalist-open-data.s3.amazonaws.com/photos/322391358/medium.jpeg,yuriysokolov73,184668006,Белый толстолобик,Actinopterygii,128274,1,0,2023/09/23 12:29,2023-09-23,2023-09-23 10:29:00 UTC,Belgrade,15,15,,open,false,,,2668778,Sokolov Yuriy Ivanovich,2023-09-24 10:34:36 UTC,2023-09-24 11:51:11 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-09-21 09:38:00 -0500,,"Lyon County, KY, USA",36.9283470919,-88.1607621699,,Silver Carp,https://www.inaturalist.org/observations/184328641,https://inaturalist-open-data.s3.amazonaws.com/photos/321738447/medium.jpg,meleagle,184328641,Silver Carp,Actinopterygii,128274,2,0,2023/09/21 9:38 AM,2023-09-21,2023-09-21 14:38:00 UTC,Central Time (US & Canada),4,4,,open,false,,,3644569,,2023-09-21 23:08:54 UTC,2024-03-22 13:29:00 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-09-18 08:48:30 -0500,Invasive species that jumped in boat. ,"Mississippi, US",33.3341521861,-90.7776496057,,Silver Carp,https://www.inaturalist.org/observations/183979689,https://static.inaturalist.org/photos/321074571/medium.jpeg,qfairchild,183979689,Silver Carp,Actinopterygii,128274,3,0,2023-09-18 08:48:30,2023-09-18,2023-09-18 13:48:30 UTC,Central Time (US & Canada),NA,28984,obscured,open,true,gps,gps,2067839,Quentin Fairchild,2023-09-19 14:00:22 UTC,2024-03-22 13:29:08 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2023-09-04 10:36:32 -0500,,"Lone Tree, NE, USA",41.0836780184,-97.9959420115,,Silver Carp,https://www.inaturalist.org/observations/183433040,https://inaturalist-open-data.s3.amazonaws.com/photos/320021947/medium.jpeg,prosperius,183433040,Silver Carp,Actinopterygii,128274,3,0,2023-09-04 10:36:32,2023-09-04,2023-09-04 15:36:32 UTC,Central Time (US & Canada),5299,5299,,open,false,gps,gps,2399980,,2023-09-15 23:53:13 UTC,2024-03-22 13:29:46 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2023-07-01 12:37:00 +0200,,"Békésszentandrás, 5561 Magyarország",46.889454827,20.4979505762,,Silver Carp,https://www.inaturalist.org/observations/183060987,https://static.inaturalist.org/photos/319306943/medium.jpeg,istvan7,183060987,Hypophthalmichthys molitrix,Actinopterygii,128274,1,0,2023-07-01 12:37:00,2023-07-01,2023-07-01 10:37:00 UTC,Budapest,22,22,,open,false,gps,gps,4699326,Istvan Lorincz,2023-09-13 10:24:01 UTC,2023-09-13 12:30:30 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2023-09-04 08:32:00 -0500,"As messed up as it sounds, its good to see a dead one, at least it fan provide nutrients and benefit the native species more than when it was alive.","Henry County, TN, USA",36.440829001,-88.0792206158,,Silver Carp,https://www.inaturalist.org/observations/181831792,https://inaturalist-open-data.s3.amazonaws.com/photos/316915400/medium.jpeg,dominic,181831792,Silver Carp,Actinopterygii,128274,2,0,2023/09/04 8:32 AM,2023-09-04,2023-09-04 13:32:00 UTC,Central Time (US & Canada),9,9,,open,false,,,38280,Dominic,2023-09-04 23:59:38 UTC,2025-03-08 01:38:51 UTC,research,CC-BY,NA,NA,false
Hypophthalmichthys molitrix,2023-09-02 16:19:24 -0500,,"Platte River, Silver Creek, NE, US",41.1915966667,-97.8173133333,,Silver Carp,https://www.inaturalist.org/observations/181614418,https://static.inaturalist.org/photos/316501761/medium.jpg,circuitsketch,181614418,Silver Carp,Actinopterygii,128274,5,0,2023-09-02 16:19:24-05:00,2023-09-02,2023-09-02 21:19:24 UTC,Central Time (US & Canada),3,3,,open,false,,,3496236,Aubrey Letts,2023-09-03 19:16:56 UTC,2024-03-22 13:30:43 UTC,research,,NA,3,false
Hypophthalmichthys molitrix,2023-09-02 10:05:53 -0500,,"Cumberland River, Kuttawa, KY, US",37.0219833333,-88.221245,,Silver Carp,https://www.inaturalist.org/observations/181439059,https://inaturalist-open-data.s3.amazonaws.com/photos/316171712/medium.jpg,whisky19,181439059,Silver Carp,Actinopterygii,128274,3,0,2023-09-02 10:05:53-05:00,2023-09-02,2023-09-02 15:05:53 UTC,Central Time (US & Canada),69,69,,open,false,,,7336397,,2023-09-02 19:54:47 UTC,2024-03-22 13:30:51 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2023-08-27 08:13:59 -0500,,"Norco, LA, US",30.0102666667,-90.4410383333,,Silver Carp,https://www.inaturalist.org/observations/180833383,https://static.inaturalist.org/photos/315064094/medium.jpg,carsonlambert,180833383,Silver Carp,Actinopterygii,128274,2,0,2023-08-27 08:13:59-05:00,2023-08-27,2023-08-27 13:13:59 UTC,Central Time (US & Canada),4,4,,open,false,,,998873,Carson Lambert,2023-08-29 21:48:50 UTC,2024-03-22 13:31:14 UTC,research,,NA,3,false
Hypophthalmichthys molitrix,2023-08-28 19:09:09 -0500,,"Creve Coeur Park, Maryland Heights, MO, US",38.723218306,-90.4822659586,,Silver Carp,https://www.inaturalist.org/observations/180700336,https://inaturalist-open-data.s3.amazonaws.com/photos/314812098/medium.jpg,sziegler28,180700336,Silver Carp,Actinopterygii,128274,2,0,2023-08-28 19:09:09-05:00,2023-08-28,2023-08-29 00:09:09 UTC,Central Time (US & Canada),3,3,,open,false,,,7316419,,2023-08-29 00:09:30 UTC,2024-03-22 13:31:22 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2023-08-27 11:28:54 -0500,,"Kuttawa, KY, US",37.0228916667,-88.221505,,Silver Carp,https://www.inaturalist.org/observations/180566265,https://inaturalist-open-data.s3.amazonaws.com/photos/314554874/medium.jpg,mabrybiggs,180566265,Silver Carp,Actinopterygii,128274,1,0,2023-08-27 11:28:54-05:00,2023-08-27,2023-08-27 16:28:54 UTC,Central Time (US & Canada),4,4,,open,false,,,1242401,,2023-08-28 03:14:07 UTC,2023-08-28 19:15:29 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2023-08-24 13:18:00 +0800,,香港天水圍,22.4700287571,114.0079027483,,Silver Carp,https://www.inaturalist.org/observations/179963767,https://inaturalist-open-data.s3.amazonaws.com/photos/313394218/medium.jpg,isaaccc,179963767,鰱魚,Actinopterygii,128274,2,0,2023/08/24 13:18,2023-08-24,2023-08-24 05:18:00 UTC,Hong Kong,319,319,,open,false,,,2108102,Isaac Chow,2023-08-24 13:14:35 UTC,2023-09-01 09:05:04 UTC,research,CC-BY-NC-SA,NA,NA,false
Hypophthalmichthys molitrix,2023-08-20 20:31:03 -0500,,"Little Sioux River, Little Sioux, IA, US",41.8038583333,-96.0657416667,,Silver Carp,https://www.inaturalist.org/observations/179579678,https://inaturalist-open-data.s3.amazonaws.com/photos/312665287/medium.jpg,stephen1923,179579678,Silver Carp,Actinopterygii,128274,3,0,2023-08-20 20:31:03-05:00,2023-08-20,2023-08-21 01:31:03 UTC,Central Time (US & Canada),17,17,,open,false,,,4211688,,2023-08-21 20:33:06 UTC,2024-03-22 13:32:35 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2022-08-24 10:20:00 +0800,,常州市溧阳市6CVF+26H 邮政编码: 213334,31.24256,119.42311,,Silver Carp,https://www.inaturalist.org/observations/179091701,https://static.inaturalist.org/photos/311746830/medium.jpeg,xiongtongzi,179091701,鲢鱼,Actinopterygii,128274,1,0,2022/08/24 10:20,2022-08-24,2022-08-24 02:20:00 UTC,Beijing,459,459,,open,false,,,2925809,熊童子,2023-08-19 03:33:53 UTC,2024-08-12 07:29:21 UTC,research,,NA,NA,false
Hypophthalmichthys molitrix,2022-08-25 11:15:00 -0500,,"Desha County, AR, USA",33.6024444444,-91.1650305556,,Silver Carp,https://www.inaturalist.org/observations/178927637,https://inaturalist-open-data.s3.amazonaws.com/photos/311436848/medium.jpeg,white_river,178927637,Silver Carp,Actinopterygii,128274,3,0,2022/08/25 11:15 AM,2022-08-25,2022-08-25 16:15:00 UTC,Central Time (US & Canada),50,50,,open,false,,,7218308,,2023-08-18 01:35:47 UTC,2024-03-22 13:32:58 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-08-17 04:05:38 +0200,"112cm, 22kg","Twarda Główna, 97-213, Polska",51.4559888889,20.0212444444,,Silver Carp,https://www.inaturalist.org/observations/178810219,https://static.inaturalist.org/photos/311211844/medium.jpeg,jakub2022,178810219,Tolpyga biala,Actinopterygii,128274,1,0,2023-08-17 04:05:38,2023-08-17,2023-08-17 02:05:38 UTC,Warsaw,NA,NA,,open,false,,,5846461,Jakub Pryk,2023-08-17 08:42:41 UTC,2023-08-17 13:27:19 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2023-05-30 10:47:00 +0200,,"Niepołomice, Polska",50.0472231269,20.1822379694,,Silver Carp,https://www.inaturalist.org/observations/177474443,https://inaturalist-open-data.s3.amazonaws.com/photos/308676090/medium.jpg,grzegorz_flor,177474443,Tolpyga biala,Actinopterygii,128274,1,0,2023/05/30 10:47,2023-05-30,2023-05-30 08:47:00 UTC,Warsaw,355,355,,open,false,,,5889555,Grzegorz Flor,2023-08-09 08:50:10 UTC,2023-08-09 09:34:40 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2022-04-26 15:43:26 -0500,,"Ohio River, Paducah, KY, US",37.0892061086,-88.5940140726,,Silver Carp,https://www.inaturalist.org/observations/176898215,https://static.inaturalist.org/photos/307599864/medium.jpg,kourtneykeisker,176898215,Silver Carp,Actinopterygii,128274,3,0,2022-04-26 14:43:26-06:00,2022-04-26,2022-04-26 20:43:26 UTC,Central Time (US & Canada),24,24,,open,false,,,2386525,Kourtney Keisker,2023-08-06 02:53:06 UTC,2025-05-10 01:04:37 UTC,research,,NA,3,false
Hypophthalmichthys molitrix,2023-07-29 10:59:00 -0500,,"Fulton County, IL, USA",40.3418319657,-90.0932160462,,Silver Carp,https://www.inaturalist.org/observations/176483429,https://inaturalist-open-data.s3.amazonaws.com/photos/306827779/medium.jpeg,tcriley,176483429,Silver Carp,Actinopterygii,128274,2,0,2023/07/29 10:59 AM,2023-07-29,2023-07-29 15:59:00 UTC,Central Time (US & Canada),2,2,,open,false,,,4554435,TC Riley,2023-08-03 19:24:54 UTC,2023-10-23 17:20:52 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-07-29 15:38:26 -0500,,"Crutcher Lake Rd, Henning, TN, US",35.6481216667,-89.8348,,Silver Carp,https://www.inaturalist.org/observations/175656782,https://inaturalist-open-data.s3.amazonaws.com/photos/305292919/medium.jpg,ajtrently,175656782,Silver Carp,Actinopterygii,128274,4,0,2023-07-29 15:38:26-05:00,2023-07-29,2023-07-29 20:38:26 UTC,Central Time (US & Canada),3,3,,open,false,,,29618,"Trently,Allan J",2023-07-30 02:30:43 UTC,2025-07-19 04:44:46 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2023-07-26 08:25:00 -0400,,,NA,NA,,Silver Carp,https://www.inaturalist.org/observations/175281095,https://inaturalist-open-data.s3.amazonaws.com/photos/304603296/medium.jpeg,augochlora,175281095,Silver Carp,Actinopterygii,128274,2,0,2023/07/26 8:25 AM,2023-07-26,2023-07-26 12:25:00 UTC,Eastern Time (US & Canada),NA,28151,private,open,true,,,1024371,,2023-07-27 22:31:05 UTC,2024-01-12 19:18:25 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-07-23 09:26:00 +0300,,"Прохоровский р-н, Белгородская обл., Россия",51.0212104943,36.5351148084,,Silver Carp,https://www.inaturalist.org/observations/175078354,https://inaturalist-open-data.s3.amazonaws.com/photos/304233283/medium.jpeg,evatutin,175078354,Белый толстолобик,Actinopterygii,128274,2,0,2023/07/23 09:26,2023-07-23,2023-07-23 06:26:00 UTC,St. Petersburg,31,31,,open,false,,,6129041,Eduard I. Vatutin,2023-07-26 18:25:33 UTC,2023-07-28 14:17:49 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-07-20 10:52:00 +0300,Exif_JPEG_420,"Северо-Западный административный округ, Москва, Россия",55.7799092481,37.4235911527,,Silver Carp,https://www.inaturalist.org/observations/174049449,https://inaturalist-open-data.s3.amazonaws.com/photos/302329966/medium.jpg,kotia,174049449,Белый толстолобик,Actinopterygii,128274,1,0,2023/07/20 10:52,2023-07-20,2023-07-20 07:52:00 UTC,St. Petersburg,15,15,,open,false,,,4522909,Daria,2023-07-21 04:14:51 UTC,2024-11-28 01:21:45 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-07-15 12:56:00 -0500,,"Lasalle County, IL, USA",41.3222901091,-88.9866689571,,Silver Carp,https://www.inaturalist.org/observations/173891053,https://static.inaturalist.org/photos/302030680/medium.png,brendanrattin,173891053,Silver Carp,Actinopterygii,128274,2,0,2023/07/15 12:56 PM,2023-07-15,2023-07-15 17:56:00 UTC,Central Time (US & Canada),83,83,,open,false,,,1307999,,2023-07-20 05:18:55 UTC,2023-12-23 15:08:03 UTC,research,,NA,NA,false
Hypophthalmichthys molitrix,2021-06-14 11:27:00 -0400,,"Monroe County, IN, USA",39.2737553562,-86.4242523456,,Silver Carp,https://www.inaturalist.org/observations/173588143,https://inaturalist-open-data.s3.amazonaws.com/photos/301471569/medium.jpg,fiskar,173588143,Silver Carp,Actinopterygii,128274,3,0,2021/06/14 11:27 AM,2021-06-14,2021-06-14 15:27:00 UTC,Indiana (East),34,34,,open,false,,,7160461,Austin D West,2023-07-18 13:24:50 UTC,2025-09-08 04:27:37 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-07-01 07:23:34 +0700,Photo was taken from local market. Fish in this market are mostly collected from natural area in Sing Buri.,"Bang Phutsa, Mueang Sing Buri District, Sing Buri 16000, Thailand",14.8935950512,100.4056080803,,Silver Carp,https://www.inaturalist.org/observations/170367704,https://inaturalist-open-data.s3.amazonaws.com/photos/295477635/medium.jpeg,kanapol99,170367704,Silver Carp,Actinopterygii,128274,3,0,2023-07-01 07:23:34,2023-07-01,2023-07-01 00:23:34 UTC,Hanoi,5,5,,open,false,gps,gps,6834136,,2023-07-01 00:46:24 UTC,2024-03-05 04:58:40 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2023-06-20 11:05:00 -0500,,"Maryland Heights, MO, USA",38.7218998768,-90.4804989614,,Silver Carp,https://www.inaturalist.org/observations/168938539,https://inaturalist-open-data.s3.amazonaws.com/photos/292835441/medium.jpeg,inkadillo,168938539,Silver Carp,Actinopterygii,128274,1,0,2023/06/20 11:05 AM,2023-06-20,2023-06-20 16:05:00 UTC,Central Time (US & Canada),355,355,,open,false,,,5858303,Zev D.,2023-06-23 03:20:35 UTC,2023-09-27 13:50:36 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-06-20 11:04:00 -0500,,"Maryland Heights, MO, USA",38.7218998768,-90.4804989614,,Silver Carp,https://www.inaturalist.org/observations/168938538,https://inaturalist-open-data.s3.amazonaws.com/photos/292835378/medium.jpeg,inkadillo,168938538,Silver Carp,Actinopterygii,128274,1,0,2023/06/20 11:04 AM,2023-06-20,2023-06-20 16:04:00 UTC,Central Time (US & Canada),355,355,,open,false,,,5858303,Zev D.,2023-06-23 03:20:34 UTC,2023-09-27 13:50:47 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-06-16 08:34:00 +0700,,ไชยมงคล อำเภอเมืองนครราชสีมา นครราชสีมา ประเทศไทย,14.8063730421,102.0903883874,,Silver Carp,https://www.inaturalist.org/observations/167851755,https://static.inaturalist.org/photos/290826479/medium.jpeg,don261,167851755,Pla leng hea,Actinopterygii,128274,1,0,2023-06-16 08:34:00,2023-06-16,2023-06-16 01:34:00 UTC,Hanoi,208,208,,open,false,gps,gps,3777703,Don Injabok,2023-06-17 10:28:55 UTC,2023-06-17 11:06:57 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2023-06-15 11:06:00 +0300,Exif_JPEG_420,"Северо-Западный административный округ, Москва, Россия",55.7910667949,37.4155710688,,Silver Carp,https://www.inaturalist.org/observations/167536454,https://inaturalist-open-data.s3.amazonaws.com/photos/290237645/medium.jpg,kotia,167536454,Белый толстолобик,Actinopterygii,128274,1,0,2023/06/15 11:06,2023-06-15,2023-06-15 08:06:00 UTC,St. Petersburg,15,15,,open,false,,,4522909,Daria,2023-06-15 14:59:36 UTC,2023-06-16 05:08:32 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-06-02 16:49:25 +0800,,"NO. No.466, Wangjiang, Anqing, Anhui",30.122589,116.688468,,Silver Carp,https://www.inaturalist.org/observations/165106098,https://static.inaturalist.org/photos/285782103/medium.jpeg,datao,165106098,鲢鱼,Actinopterygii,128274,1,0,2023-06-02 16:49:25,2023-06-02,2023-06-02 08:49:25 UTC,Beijing,30,30,,open,false,,,6954658,Datao,2023-06-02 08:51:24 UTC,2023-06-15 12:59:40 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2023-05-31 11:03:55 -0500,,"Illinois River, Havana, IL, US",40.3119666667,-90.0657888333,,Silver Carp,https://www.inaturalist.org/observations/164862092,https://static.inaturalist.org/photos/285304300/medium.jpg,charles_veith,164862092,Silver Carp,Actinopterygii,128274,2,0,2023-05-31 11:03:55-05:00,2023-05-31,2023-05-31 16:03:55 UTC,Central Time (US & Canada),101,101,,open,false,,,4558689,Charles Veith,2023-05-31 19:58:27 UTC,2023-12-28 15:51:20 UTC,research,,NA,3,false
Hypophthalmichthys molitrix,2014-06-14 12:10:00 -0500,,"Clinton County, IL, USA",38.6172959947,-89.3546584435,,Silver Carp,https://www.inaturalist.org/observations/164480953,https://static.inaturalist.org/photos/284588898/medium.jpeg,traxfish,164480953,Silver Carp,Actinopterygii,128274,2,0,2014/06/14 12:10 PM,2014-06-14,2014-06-14 17:10:00 UTC,Central Time (US & Canada),258,258,,open,false,,,6069363,Todd,2023-05-29 19:03:03 UTC,2023-05-29 21:03:24 UTC,research,,NA,NA,false
Hypophthalmichthys molitrix,2017-06-16 12:06:00 -0500,,Long Branch SP,39.7651681988,-92.5266145943,,Silver Carp,https://www.inaturalist.org/observations/164090957,https://inaturalist-open-data.s3.amazonaws.com/photos/283877705/medium.jpg,pkondrashov,164090957,Silver Carp,Actinopterygii,128274,3,0,2017/06/16 12:06 PM,2017-06-16,2017-06-16 17:06:00 UTC,Central Time (US & Canada),1500,1500,,open,false,,,6579262,,2023-05-27 22:34:48 UTC,2023-05-29 17:40:00 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-05-08 17:50:00 +0300,,"Тетерівка, Житомирська область, Україна, 12420",50.2327438062,28.5950660674,,Silver Carp,https://www.inaturalist.org/observations/161272157,https://inaturalist-open-data.s3.amazonaws.com/photos/278743605/medium.jpg,olexandr_ghryb,161272157,Товстолобик білий,Actinopterygii,128274,2,0,2023/05/08 17:50,2023-05-08,2023-05-08 14:50:00 UTC,Kyiv,8,8,,open,false,,,4217635,Олександр Гриб,2023-05-12 18:32:22 UTC,2023-09-28 15:18:12 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-05-11 17:30:38 +0700,"This fish at center has sale in local fresh market. Shopkeeper told me it has transported from Chonburi province, west from this province in eastern Thailand. I don't ask shopkeeper about this fish live in captive or released in reservoir but I sure this fish not native in Thailand.","2F75+FC4, Pa Yup Nai, Wang Chan District, Rayong 21210, Thailand",13.0133805556,101.4580555556,,Silver Carp,https://www.inaturalist.org/observations/161071805,https://inaturalist-open-data.s3.amazonaws.com/photos/278386873/medium.jpeg,niran_anurakpongsathorn,161071805,Silver Carp,Actinopterygii,128274,1,0,2023-05-11 17:30:38,2023-05-11,2023-05-11 10:30:38 UTC,Hanoi,NA,NA,,open,false,,,3995147,Niran Anurakpongsathorn,2023-05-11 13:48:35 UTC,2023-10-23 15:14:07 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2023-05-06 18:31:44 -0500,,"Indian Cave State Park, Falls City, NE, US",40.2554383333,-95.54103,,Silver Carp,https://www.inaturalist.org/observations/160223352,https://inaturalist-open-data.s3.amazonaws.com/photos/276864041/medium.jpg,ecgawa,160223352,Silver Carp,Actinopterygii,128274,3,0,2023-05-06 18:31:44-05:00,2023-05-06,2023-05-06 23:31:44 UTC,Central Time (US & Canada),5,5,,open,false,,,1924950,Earl Agpawa,2023-05-07 02:35:41 UTC,2023-05-07 21:09:13 UTC,research,CC0,NA,3,false
Hypophthalmichthys molitrix,2020-03-21 07:37:00 +0700,"Photo was taken from local market. In this market, fish were mostly collected from Chao Phraya River and from rice field.",ตำบล บางพุทรา อำเภอเมืองสิงห์บุรี สิงห์บุรี 16000 ประเทศไทย,14.8936120862,100.4056278064,,Silver Carp,https://www.inaturalist.org/observations/159818791,https://inaturalist-open-data.s3.amazonaws.com/photos/276149115/medium.jpg,kanapol99,159818791,Pla leng hea,Actinopterygii,128274,1,0,2020/03/21 7:37 AM,2020-03-21,2020-03-21 00:37:00 UTC,Hanoi,2,2,,open,false,,,6834136,,2023-05-05 08:16:53 UTC,2023-05-07 16:47:16 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2023-05-01 10:45:06 +0200,Caught this fish on the Oliphants River - and it looks like a Silver Carp to me,"Schuinsdraai Nature Reserve, South Africa",-24.7712575,29.4208287997,,Silver Carp,https://www.inaturalist.org/observations/159412324,https://static.inaturalist.org/photos/275424218/medium.jpeg,farai2,159412324,Silver Carp,Actinopterygii,128274,1,0,2023-05-01 10:45:06,2023-05-01,2023-05-01 08:45:06 UTC,Pretoria,NA,NA,,open,false,gps,gps,6325378,Farai Tererai,2023-05-03 12:36:04 UTC,2023-05-03 13:42:28 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2015-08-17 13:17:00 -0500,,"Tampico, Tamps., México",22.3102393674,-97.9171806967,,Silver Carp,https://www.inaturalist.org/observations/159270289,https://inaturalist-open-data.s3.amazonaws.com/photos/275168723/medium.jpeg,gerjhe,159270289,Silver Carp,Actinopterygii,128274,4,0,2015/08/17 1:17 PM,2015-08-17,2015-08-17 18:17:00 UTC,Monterrey,244,244,,open,false,,,36787,Gerson Herrera,2023-05-02 21:09:30 UTC,2023-06-15 19:18:16 UTC,research,CC-BY-NC-ND,NA,NA,false
Hypophthalmichthys molitrix,2023-05-02 13:38:47 +0300,,"Москва, Россия, 123103",55.7922721655,37.4401647225,,Silver Carp,https://www.inaturalist.org/observations/159128036,https://inaturalist-open-data.s3.amazonaws.com/photos/274924032/medium.jpeg,kotia,159128036,Белый толстолобик,Actinopterygii,128274,2,0,2023-05-02 13:38:47,2023-05-02,2023-05-02 10:38:47 UTC,St. Petersburg,42,42,,open,false,gps,gps,4522909,Daria,2023-05-02 10:52:26 UTC,2024-11-08 03:01:57 UTC,research,CC-BY-NC,NA,2,false
